 3.84606566E-04   3736.3 3.846E+01 6.106E+09 3.467E-04 1.268E-01 2.000E+05 0.000E+00 0.000E+00
 5.01629887E-04   3752.6 5.016E+01 7.764E+09 4.134E-04 1.395E-01 2.000E+05 0.000E+00 0.000E+00
 6.33372821E-04   3771.1 6.334E+01 9.610E+09 4.871E-04 1.451E-01 2.000E+05 0.000E+00 0.000E+00
 7.83089258E-04   3790.8 7.831E+01 1.169E+10 5.695E-04 1.478E-01 2.000E+05 0.000E+00 0.000E+00
 9.54284505E-04   3811.4 9.543E+01 1.405E+10 6.624E-04 1.488E-01 2.000E+05 0.000E+00 0.000E+00
 1.15094510E-03   3832.5 1.151E+02 1.675E+10 7.677E-04 1.486E-01 2.000E+05 0.000E+00 0.000E+00
 1.37759328E-03   3854.0 1.378E+02 1.983E+10 8.873E-04 1.477E-01 2.000E+05 0.000E+00 0.000E+00
 1.63939081E-03   3875.7 1.639E+02 2.337E+10 1.023E-03 1.464E-01 2.000E+05 0.000E+00 0.000E+00
 1.94232758E-03   3897.5 1.942E+02 2.744E+10 1.178E-03 1.449E-01 2.000E+05 0.000E+00 0.000E+00
 2.29330484E-03   3919.5 2.293E+02 3.212E+10 1.355E-03 1.434E-01 2.000E+05 0.000E+00 0.000E+00
 2.70038968E-03   3941.6 2.700E+02 3.750E+10 1.558E-03 1.420E-01 2.000E+05 0.000E+00 0.000E+00
 3.17310481E-03   3963.9 3.173E+02 4.370E+10 1.789E-03 1.406E-01 2.000E+05 0.000E+00 0.000E+00
 3.72200945E-03   3986.3 3.722E+02 5.085E+10 2.053E-03 1.395E-01 2.000E+05 0.000E+00 0.000E+00
 4.36012211E-03   4008.9 4.360E+02 5.911E+10 2.355E-03 1.384E-01 2.000E+05 0.000E+00 0.000E+00
 5.10181239E-03   4031.8 5.102E+02 6.863E+10 2.701E-03 1.376E-01 2.000E+05 0.000E+00 0.000E+00
 5.96472304E-03   4055.0 5.964E+02 7.964E+10 3.096E-03 1.371E-01 2.000E+05 0.000E+00 0.000E+00
 6.96808386E-03   4078.5 6.968E+02 9.235E+10 3.549E-03 1.368E-01 2.000E+05 0.000E+00 0.000E+00
 8.13568948E-03   4102.4 8.135E+02 1.070E+11 4.068E-03 1.367E-01 2.000E+05 0.000E+00 0.000E+00
 9.49399174E-03   4126.6 9.494E+02 1.240E+11 4.662E-03 1.368E-01 2.000E+05 0.000E+00 0.000E+00
 1.10750740E-02   4151.3 1.107E+03 1.437E+11 5.342E-03 1.373E-01 2.000E+05 0.000E+00 0.000E+00
 1.29147116E-02   4176.5 1.291E+03 1.664E+11 6.121E-03 1.380E-01 2.000E+05 0.000E+00 0.000E+00
 1.50564241E-02   4202.2 1.506E+03 1.928E+11 7.012E-03 1.389E-01 2.000E+05 0.000E+00 0.000E+00
 1.75487442E-02   4228.4 1.755E+03 2.233E+11 8.033E-03 1.401E-01 2.000E+05 0.000E+00 0.000E+00
 2.04507179E-02   4255.1 2.045E+03 2.586E+11 9.202E-03 1.417E-01 2.000E+05 0.000E+00 0.000E+00
 2.38283016E-02   4282.4 2.383E+03 2.995E+11 1.054E-02 1.435E-01 2.000E+05 0.000E+00 0.000E+00
 2.77618322E-02   4310.2 2.776E+03 3.469E+11 1.207E-02 1.456E-01 2.000E+05 0.000E+00 0.000E+00
 3.23411707E-02   4338.4 3.234E+03 4.019E+11 1.382E-02 1.482E-01 2.000E+05 0.000E+00 0.000E+00
 3.76759357E-02   4367.1 3.768E+03 4.655E+11 1.583E-02 1.512E-01 2.000E+05 0.000E+00 0.000E+00
 4.38885433E-02   4396.3 4.389E+03 5.392E+11 1.812E-02 1.546E-01 2.000E+05 0.000E+00 0.000E+00
 5.11286580E-02   4425.7 5.113E+03 6.246E+11 2.073E-02 1.587E-01 2.000E+05 0.000E+00 0.000E+00
 5.95635333E-02   4455.2 5.956E+03 7.234E+11 2.372E-02 1.634E-01 2.000E+05 0.000E+00 0.000E+00
