 1.48742520E-03   4170.3 4.703E+01 1.356E+09 8.977E-05 3.707E-03 2.000E+05 0.000E+00 0.000E+00
 1.96383806E-03   4171.7 6.211E+01 1.572E+09 9.668E-05 3.652E-03 2.000E+05 0.000E+00 0.000E+00
 2.53676667E-03   4189.3 8.023E+01 1.935E+09 1.106E-04 3.657E-03 2.000E+05 0.000E+00 0.000E+00
 3.20445376E-03   4207.0 1.013E+02 2.356E+09 1.267E-04 3.663E-03 2.000E+05 0.000E+00 0.000E+00
 3.98080435E-03   4225.3 1.258E+02 2.850E+09 1.455E-04 3.665E-03 2.000E+05 0.000E+00 0.000E+00
 4.88314420E-03   4243.8 1.543E+02 3.424E+09 1.669E-04 3.676E-03 2.000E+05 0.000E+00 0.000E+00
 5.93159195E-03   4262.2 1.874E+02 4.094E+09 1.916E-04 3.695E-03 2.000E+05 0.000E+00 0.000E+00
 7.15021660E-03   4280.7 2.258E+02 4.869E+09 2.196E-04 3.718E-03 2.000E+05 0.000E+00 0.000E+00
 8.56806559E-03   4298.8 2.706E+02 5.760E+09 2.512E-04 3.753E-03 2.000E+05 0.000E+00 0.000E+00
 1.02221483E-02   4316.6 3.228E+02 6.789E+09 2.871E-04 3.798E-03 2.000E+05 0.000E+00 0.000E+00
 1.21523374E-02   4334.0 3.838E+02 7.967E+09 3.275E-04 3.852E-03 2.000E+05 0.000E+00 0.000E+00
 1.44111946E-02   4351.0 4.552E+02 9.317E+09 3.731E-04 3.923E-03 2.000E+05 0.000E+00 0.000E+00
 1.70565005E-02   4367.7 5.388E+02 1.087E+10 4.246E-04 4.008E-03 2.000E+05 0.000E+00 0.000E+00
 2.01548349E-02   4384.5 6.368E+02 1.266E+10 4.831E-04 4.113E-03 2.000E+05 0.000E+00 0.000E+00
 2.37905367E-02   4400.6 7.517E+02 1.470E+10 5.485E-04 4.230E-03 2.000E+05 0.000E+00 0.000E+00
 2.80599379E-02   4416.7 8.867E+02 1.706E+10 6.229E-04 4.371E-03 2.000E+05 0.000E+00 0.000E+00
 3.30763602E-02   4432.5 1.045E+03 1.975E+10 7.065E-04 4.533E-03 2.000E+05 0.000E+00 0.000E+00
 3.89746190E-02   4448.0 1.232E+03 2.283E+10 8.009E-04 4.720E-03 2.000E+05 0.000E+00 0.000E+00
 4.59182699E-02   4463.1 1.451E+03 2.634E+10 9.067E-04 4.932E-03 2.000E+05 0.000E+00 0.000E+00
 5.41016195E-02   4477.9 1.710E+03 3.032E+10 1.025E-03 5.175E-03 2.000E+05 0.000E+00 0.000E+00
 6.37566462E-02   4492.2 2.015E+03 3.485E+10 1.158E-03 5.452E-03 2.000E+05 0.000E+00 0.000E+00
 7.51607562E-02   4506.2 2.376E+03 3.999E+10 1.307E-03 5.765E-03 2.000E+05 0.000E+00 0.000E+00
 8.86431644E-02   4519.8 2.802E+03 4.582E+10 1.474E-03 6.118E-03 2.000E+05 0.000E+00 0.000E+00
 1.04580097E-01   4533.6 3.306E+03 5.252E+10 1.663E-03 6.519E-03 2.000E+05 0.000E+00 0.000E+00
 1.23425680E-01   4546.9 3.902E+03 6.010E+10 1.875E-03 6.964E-03 2.000E+05 0.000E+00 0.000E+00
 1.45716697E-01   4560.4 4.607E+03 6.878E+10 2.114E-03 7.466E-03 2.000E+05 0.000E+00 0.000E+00
 1.72097646E-01   4573.3 5.441E+03 7.854E+10 2.380E-03 8.019E-03 2.000E+05 0.000E+00 0.000E+00
 2.03345115E-01   4586.0 6.430E+03 8.962E+10 2.679E-03 8.638E-03 2.000E+05 0.000E+00 0.000E+00
 2.40424922E-01   4597.6 7.602E+03 1.019E+11 3.006E-03 9.314E-03 2.000E+05 0.000E+00 0.000E+00
 2.84495127E-01   4608.9 8.996E+03 1.157E+11 3.371E-03 1.007E-02 2.000E+05 0.000E+00 0.000E+00
 3.37039916E-01   4618.5 1.066E+04 1.305E+11 3.762E-03 1.088E-02 2.000E+05 0.000E+00 0.000E+00
 3.99839630E-01   4627.7 1.264E+04 1.472E+11 4.196E-03 1.180E-02 2.000E+05 0.000E+00 0.000E+00
 4.75110452E-01   4635.1 1.502E+04 1.650E+11 4.659E-03 1.279E-02 2.000E+05 0.000E+00 0.000E+00
 5.65467549E-01   4642.5 1.788E+04 1.850E+11 5.177E-03 1.391E-02 2.000E+05 0.000E+00 0.000E+00
 6.74033026E-01   4649.0 2.132E+04 2.070E+11 5.741E-03 1.515E-02 2.000E+05 0.000E+00 0.000E+00
 8.04443506E-01   4656.1 2.544E+04 2.321E+11 6.382E-03 1.657E-02 2.000E+05 0.000E+00 0.000E+00
 9.60774767E-01   4663.4 3.038E+04 2.607E+11 7.105E-03 1.818E-02 2.000E+05 0.000E+00 0.000E+00
 1.14769634E+00   4671.9 3.629E+04 2.941E+11 7.939E-03 2.005E-02 2.000E+05 0.000E+00 0.000E+00
 1.37027157E+00   4681.9 4.333E+04 3.333E+11 8.911E-03 2.222E-02 2.000E+05 0.000E+00 0.000E+00
 1.63398051E+00   4693.9 5.167E+04 3.803E+11 1.006E-02 2.477E-02 2.000E+05 0.000E+00 0.000E+00
 1.94450479E+00   4708.5 6.149E+04 4.374E+11 1.143E-02 2.783E-02 2.000E+05 0.000E+00 0.000E+00
 2.30743483E+00   4726.2 7.297E+04 5.078E+11 1.309E-02 3.151E-02 2.000E+05 0.000E+00 0.000E+00
 2.72771732E+00   4748.2 8.626E+04 5.971E+11 1.516E-02 3.605E-02 2.000E+05 0.000E+00 0.000E+00
 3.20912773E+00   4775.0 1.015E+05 7.116E+11 1.775E-02 4.172E-02 2.000E+05 0.000E+00 0.000E+00
 3.75349231E+00   4808.0 1.187E+05 8.632E+11 2.108E-02 4.898E-02 2.000E+05 0.000E+00 0.000E+00
 4.35941322E+00   4848.6 1.379E+05 1.069E+12 2.548E-02 5.848E-02 2.000E+05 0.000E+00 0.000E+00
 5.02193005E+00   4898.0 1.588E+05 1.355E+12 3.136E-02 7.113E-02 2.000E+05 0.000E+00 0.000E+00
 5.73106751E+00   4959.1 1.812E+05 1.770E+12 3.956E-02 8.865E-02 2.000E+05 0.000E+00 0.000E+00
 6.47306739E+00   5031.6 2.047E+05 2.372E+12 5.092E-02 1.128E-01 2.000E+05 0.000E+00 0.000E+00
 7.23237319E+00   5119.4 2.287E+05 3.293E+12 6.734E-02 1.477E-01 2.000E+05 0.000E+00 0.000E+00
 7.97898593E+00   5235.4 2.523E+05 4.895E+12 9.396E-02 2.042E-01 2.000E+05 3.672E+05 0.000E+00
 8.66806367E+00   5392.1 2.741E+05 7.965E+12 1.406E-01 3.028E-01 2.000E+05 1.053E+07 1.407E+04
 9.26655724E+00   5584.5 2.930E+05 1.375E+13 2.196E-01 4.661E-01 2.000E+05 6.109E+07 4.195E+04
 9.78030324E+00   5789.0 3.093E+05 2.349E+13 3.386E-01 6.987E-01 2.000E+05 2.003E+08 6.757E+04
 1.02257366E+01   6009.1 3.234E+05 3.996E+13 5.193E-01 1.019E+00 2.000E+05 4.349E+08 9.323E+04
 1.06149599E+01   6240.6 3.357E+05 6.693E+13 7.865E-01 1.416E+00 2.000E+05 8.003E+08 1.100E+05
 1.09630442E+01   6466.9 3.467E+05 1.069E+14 1.149E+00 1.796E+00 2.000E+05 1.330E+09 1.361E+05
 1.12897895E+01   6671.2 3.570E+05 1.588E+14 1.591E+00 2.035E+00 2.000E+05 1.954E+09 1.525E+05
 1.16105648E+01   6861.7 3.671E+05 2.253E+14 2.128E+00 2.155E+00 2.000E+05 2.561E+09 1.690E+05
 1.19320543E+01   7052.1 3.773E+05 3.138E+14 2.816E+00 2.208E+00 2.000E+05 3.073E+09 1.762E+05
 1.22596347E+01   7233.2 3.877E+05 4.237E+14 3.646E+00 2.177E+00 2.000E+05 3.511E+09 1.840E+05
 1.25992676E+01   7410.0 3.984E+05 5.608E+14 4.662E+00 2.142E+00 2.000E+05 3.839E+09 1.878E+05
 1.29554936E+01   7583.6 4.097E+05 7.300E+14 5.900E+00 2.129E+00 2.000E+05 4.060E+09 1.879E+05
 1.33315335E+01   7758.0 4.216E+05 9.411E+14 7.436E+00 2.120E+00 2.000E+05 4.253E+09 1.897E+05
 1.37313142E+01   7928.9 4.342E+05 1.196E+15 9.286E+00 2.081E+00 2.000E+05 4.397E+09 1.881E+05
 1.41594627E+01   8099.0 4.477E+05 1.504E+15 1.154E+01 2.069E+00 2.000E+05 4.500E+09 1.872E+05
 1.46198975E+01   8270.0 4.623E+05 1.879E+15 1.429E+01 2.056E+00 2.000E+05 4.591E+09 1.846E+05
 1.51161719E+01   8441.5 4.780E+05 2.331E+15 1.764E+01 2.025E+00 2.000E+05 4.656E+09 1.829E+05
 1.56532162E+01   8613.2 4.950E+05 2.871E+15 2.170E+01 1.971E+00 2.000E+05 4.716E+09 1.788E+05
 1.62376652E+01   8782.4 5.135E+05 3.503E+15 2.651E+01 1.932E+00 2.000E+05 4.767E+09 1.775E+05
 1.68738201E+01   8958.1 5.336E+05 4.277E+15 3.250E+01 1.868E+00 2.000E+05 4.777E+09 1.719E+05
 1.75712715E+01   9122.9 5.556E+05 5.135E+15 3.922E+01 1.936E+00 2.000E+05 4.837E+09 1.696E+05
