TEFF   5500.  GRAVITY 1.00000 LTE 
TITLE  [ 0.0] VTURB=0  L/H=1.25 NOVER NEW ODF                                   
FLUX  100    68.50        4.376533E+15   9.6863E-34   9.6866E-34   0.99997
FLUX  101    69.50        4.313561E+15   2.3631E-33   2.3631E-33   0.99997
FLUX  102    70.50        4.252376E+15   5.6012E-33   5.6135E-33   0.99782
FLUX  103    71.60        4.187046E+15   1.4117E-32   1.4118E-32   0.99991
FLUX  104    72.60        4.129373E+15   3.1827E-32   3.1828E-32   0.99998
FLUX  105    73.50        4.078809E+15   6.4851E-32   6.4859E-32   0.99988
FLUX  106    74.50        4.024060E+15   1.4001E-31   1.4006E-31   0.99967
FLUX  107    75.50        3.970762E+15   2.9581E-31   2.9600E-31   0.99936
FLUX  108    76.50        3.918856E+15   6.1269E-31   6.1276E-31   0.99988
FLUX  109    77.50        3.868290E+15   1.2429E-30   1.2435E-30   0.99952
FLUX  110    78.50        3.819013E+15   2.4757E-30   2.4758E-30   0.99998
FLUX  111    79.50        3.770975E+15   4.8210E-30   4.8394E-30   0.99620
FLUX  112    80.50        3.724130E+15   9.2726E-30   9.2938E-30   0.99772
FLUX  113    81.50        3.678436E+15   1.7542E-29   1.7547E-29   0.99970
FLUX  114    82.50        3.633848E+15   3.2590E-29   3.2596E-29   0.99980
FLUX  115    83.50        3.590329E+15   5.9607E-29   5.9614E-29   0.99987
FLUX  116    84.50        3.547840E+15   1.0737E-28   1.0738E-28   0.99991
FLUX  117    85.50        3.506345E+15   1.9063E-28   1.9064E-28   0.99998
FLUX  118    86.50        3.465809E+15   3.3360E-28   3.3363E-28   0.99993
FLUX  119    87.50        3.426200E+15   5.7547E-28   5.7595E-28   0.99917
FLUX  120    88.50        3.387486E+15   9.8121E-28   9.8135E-28   0.99985
FLUX  121    89.50        3.349637E+15   1.6509E-27   1.6510E-27   0.99997
FLUX  122    90.50        3.312624E+15   2.7430E-27   2.7436E-27   0.99977
FLUX  123    91.50        3.276421E+15   1.8023E-24   4.6080E-24   0.39112
FLUX  124    92.50        3.241000E+15   6.9455E-24   7.6750E-24   0.90494
FLUX  125    93.50        3.206337E+15   1.1221E-23   1.2625E-23   0.88876
FLUX  126    94.50        3.172407E+15   1.8586E-23   2.0538E-23   0.90498
FLUX  127    95.50        3.139188E+15   3.1305E-23   3.3098E-23   0.94583
FLUX  128    96.50        3.106658E+15   5.0834E-23   5.2637E-23   0.96576
FLUX  129    97.50        3.074795E+15   7.8903E-23   8.2657E-23   0.95459
FLUX  130    98.50        3.043579E+15   1.2354E-22   1.3027E-22   0.94834
FLUX  131    99.50        3.012990E+15   1.9075E-22   2.0184E-22   0.94508
FLUX  132   100.50        2.983010E+15   3.0349E-22   3.0978E-22   0.97971
FLUX  133   101.50        2.953621E+15   4.6095E-22   4.6948E-22   0.98184
FLUX  134   102.50        2.924805E+15   6.8699E-22   7.1443E-22   0.96159
FLUX  135   103.50        2.896546E+15   1.0589E-21   1.0714E-21   0.98835
FLUX  136   104.50        2.868828E+15   1.5797E-21   1.5983E-21   0.98841
FLUX  137   105.50        2.841635E+15   2.3384E-21   2.3653E-21   0.98865
FLUX  138   106.50        2.814953E+15   3.3959E-21   3.4752E-21   0.97717
FLUX  139   107.50        2.788767E+15   5.0206E-21   5.0705E-21   0.99015
FLUX  140   108.50        2.763064E+15   7.2794E-21   7.3485E-21   0.99059
FLUX  141   109.50        2.737831E+15   1.0289E-20   1.0576E-20   0.97287
FLUX  142   110.50        2.713054E+15   1.8097E-19   1.2498E-18   0.14479
FLUX  143   111.50        2.688722E+15   1.0446E-18   1.7164E-18   0.60858
FLUX  144   112.50        2.664822E+15   1.6462E-18   2.2912E-18   0.71847
FLUX  145   113.50        2.641344E+15   2.4172E-18   2.9794E-18   0.81130
FLUX  146   114.50        2.618275E+15   3.2212E-18   3.7848E-18   0.85110
FLUX  147   115.50        2.595606E+15   3.6995E-18   4.6940E-18   0.78814
FLUX  148   116.50        2.573326E+15   5.2082E-18   5.6663E-18   0.91915
FLUX  149   117.50        2.551426E+15   6.2295E-18   6.5636E-18   0.94910
FLUX  150   118.50        2.529894E+15   6.8488E-18   1.0005E-17   0.68455
FLUX  151   119.50        2.508724E+15   2.6373E-18   1.2293E-17   0.21454
FLUX  152   120.50        2.487905E+15   1.7959E-18   1.5002E-17   0.11971
FLUX  153   121.50        2.467428E+15   3.3811E-19   1.8204E-17   0.01857
FLUX  154   122.50        2.447286E+15   2.2573E-18   2.2105E-17   0.10212
FLUX  155   123.50        2.427470E+15   9.2743E-18   2.6605E-17   0.34860
FLUX  156   124.50        2.407972E+15   2.0032E-17   2.4940E-17   0.80322
FLUX  157   125.50        2.388785E+15   2.8341E-17   3.6395E-17   0.77871
FLUX  158   126.50        2.369901E+15   2.8966E-17   4.7777E-17   0.60627
FLUX  159   127.50        2.351314E+15   4.2454E-17   5.9203E-17   0.71709
FLUX  160   128.50        2.333016E+15   4.5712E-17   7.2346E-17   0.63185
FLUX  161   129.50        2.315000E+15   6.1009E-17   8.6893E-17   0.70212
FLUX  162   130.50        2.297261E+15   5.5197E-17   1.0390E-16   0.53126
FLUX  163   131.50        2.279791E+15   7.6886E-17   1.2326E-16   0.62378
FLUX  164   132.50        2.262585E+15   7.9570E-17   1.4534E-16   0.54749
FLUX  165   133.50        2.245637E+15   9.3612E-17   1.7050E-16   0.54905
FLUX  166   134.50        2.228940E+15   1.1142E-16   1.9908E-16   0.55969
FLUX  167   135.50        2.212491E+15   1.2762E-16   2.3459E-16   0.54399
FLUX  168   136.50        2.196282E+15   1.4357E-16   2.8101E-16   0.51090
FLUX  169   137.50        2.180309E+15   1.6091E-16   3.3540E-16   0.47977
FLUX  170   138.50        2.164567E+15   2.0156E-16   3.9895E-16   0.50524
FLUX  171   139.50        2.149050E+15   2.2323E-16   4.7330E-16   0.47165
FLUX  172   140.50        2.133754E+15   2.8389E-16   5.6043E-16   0.50655
FLUX  173   141.50        2.118675E+15   3.4350E-16   6.6143E-16   0.51933
FLUX  174   142.50        2.103807E+15   3.8499E-16   7.7862E-16   0.49445
FLUX  175   143.50        2.089146E+15   4.7987E-16   9.1419E-16   0.52491
FLUX  176   144.20        2.079005E+15   6.2735E-16   1.0216E-15   0.61408
FLUX  177   144.70        2.071821E+15   5.8057E-16   1.1054E-15   0.52521
FLUX  178   145.50        2.060430E+15   6.6841E-16   1.2525E-15   0.53367
FLUX  179   146.50        2.046365E+15   8.7753E-16   1.4614E-15   0.60046
FLUX  180   147.50        2.032492E+15   8.7806E-16   1.7014E-15   0.51609
FLUX  181   148.50        2.018805E+15   1.0806E-15   1.9763E-15   0.54679
FLUX  182   149.50        2.005301E+15   1.4255E-15   2.2904E-15   0.62237
FLUX  183   150.50        1.991977E+15   1.8123E-15   2.6487E-15   0.68423
FLUX  184   151.20        1.982755E+15   1.3911E-15   2.9287E-15   0.47500
FLUX  185   151.70        1.976220E+15   2.0100E-15   5.9981E-15   0.33511
FLUX  186   152.50        1.965852E+15   4.9289E-15   5.4932E-14   0.08973
FLUX  187   153.50        1.953046E+15   7.0656E-14   4.4977E-13   0.15710
