 5.47330860E-07   6434.0 2.157E-02 9.832E+09 2.437E-01 4.034E+02 1.000E+05 0.000E+00 0.000E+00
 7.29554744E-07   6492.2 2.875E-02 1.291E+10 2.446E-01 3.916E+02 1.000E+05 0.000E+00 0.000E+00
 9.71973955E-07   6546.6 3.830E-02 1.690E+10 2.448E-01 3.780E+02 1.000E+05 0.000E+00 0.000E+00
 1.29362048E-06   6607.2 5.099E-02 2.216E+10 2.470E-01 3.612E+02 1.000E+05 0.000E+00 7.002E+07
 1.71779838E-06   6671.1 6.772E-02 2.901E+10 2.504E-01 3.435E+02 1.000E+05 0.000E+00 5.388E+07
 2.27460439E-06   6736.8 8.971E-02 3.791E+10 2.548E-01 3.263E+02 1.000E+05 0.000E+00 4.110E+07
 3.00278185E-06   6803.3 1.185E-01 4.938E+10 2.602E-01 3.115E+02 1.000E+05 0.000E+00 3.134E+07
 3.95154493E-06   6871.1 1.559E-01 6.415E+10 2.669E-01 2.986E+02 1.000E+05 0.000E+00 2.404E+07
 5.18187202E-06   6940.8 2.046E-01 8.310E+10 2.752E-01 2.869E+02 1.000E+05 0.000E+00 1.852E+07
 6.76874469E-06   7012.7 2.673E-01 1.073E+11 2.853E-01 2.769E+02 1.000E+05 0.000E+00 1.434E+07
 8.80297345E-06   7087.5 3.477E-01 1.382E+11 2.977E-01 2.681E+02 1.000E+05 0.000E+00 1.116E+07
 1.13926478E-05   7165.7 4.501E-01 1.772E+11 3.129E-01 2.590E+02 1.000E+05 0.000E+00 8.672E+06
 1.46676088E-05   7246.4 5.797E-01 2.264E+11 3.310E-01 2.502E+02 1.000E+05 0.000E+00 6.705E+06
 1.87835495E-05   7329.5 7.425E-01 2.880E+11 3.522E-01 2.422E+02 1.000E+05 0.000E+00 5.162E+06
 2.39251951E-05   7415.1 9.460E-01 3.646E+11 3.771E-01 2.346E+02 1.000E+05 0.000E+00 3.945E+06
 3.03106703E-05   7503.2 1.199E+00 4.595E+11 4.060E-01 2.273E+02 1.000E+05 0.000E+00 2.985E+06
 3.81969347E-05   7593.7 1.511E+00 5.763E+11 4.395E-01 2.197E+02 1.000E+05 0.000E+00 2.235E+06
 4.78901444E-05   7685.6 1.895E+00 7.193E+11 4.777E-01 2.112E+02 1.000E+05 0.000E+00 1.604E+06
 5.97604048E-05   7777.3 2.365E+00 8.932E+11 5.210E-01 2.023E+02 1.000E+05 0.000E+00 1.096E+06
 7.42598807E-05   7866.9 2.939E+00 1.104E+12 5.693E-01 1.934E+02 1.000E+05 0.000E+00 7.097E+05
 9.19396177E-05   7953.1 3.640E+00 1.357E+12 6.231E-01 1.860E+02 1.000E+05 0.000E+00 4.287E+05
